,train,val,test
pca_55820,True,False,False
pca_58347,True,False,False
pca_58826,True,False,False
pca_54853,True,False,False
pca_55814,True,False,False
pca_57180,True,False,False
pca_56436,True,False,False
pca_57518,True,False,False
pca_54001,True,False,False
pca_19300,True,False,False
pca_55802,True,False,False
pca_58306,True,False,False
pca_2241,True,False,False
pca_33576,True,False,False
pca_33810,True,False,False
pca_58950,True,False,False
pca_19244,True,False,False
pca_58341,True,False,False
pca_54839,True,False,False
pca_54910,True,False,False
pca_59018,True,False,False
pca_55839,True,False,False
pca_42717,True,False,False
pca_2174,True,False,False
pca_58252,True,False,False
pca_53331,True,False,False
pca_21769,True,False,False
pca_57801,True,False,False
pca_55833,True,False,False
pca_55816,True,False,False
pca_35172,True,False,False
pca_3661,True,False,False
pca_55836,True,False,False
pca_56459,True,False,False
pca_58956,True,False,False
pca_57178,True,False,False
pca_53782,True,False,False
pca_22534,True,False,False
pca_57170,True,False,False
pca_55851,True,False,False
pca_55824,True,False,False
pca_53549,True,False,False
pca_55866,True,False,False
pca_22039,True,False,False
pca_57166,True,False,False
pca_58952,True,False,False
pca_58203,True,False,False
pca_2484,True,False,False
pca_57528,True,False,False
pca_26268,True,False,False
pca_21674,True,False,False
pca_153,True,False,False
pca_57880,True,False,False
pca_57876,True,False,False
pca_58438,True,False,False
pca_57522,True,False,False
pca_35230,True,False,False
pca_55838,True,False,False
pca_55855,True,False,False
pca_55857,True,False,False
pca_26152,True,False,False
pca_21532,True,False,False
pca_57513,True,False,False
pca_56461,True,False,False
pca_56412,True,False,False
pca_57533,True,False,False
pca_58160,True,False,False
pca_57858,True,False,False
pca_57670,True,False,False
pca_59026,True,False,False
pca_53321,True,False,False
pca_58339,True,False,False
pca_56410,True,False,False
pca_56386,True,False,False
pca_33220,True,False,False
pca_24824,True,False,False
pca_54845,True,False,False
pca_26197,True,False,False
pca_58838,True,False,False
pca_32884,True,False,False
pca_56320,True,False,False
pca_58954,True,False,False
pca_57572,True,False,False
pca_58427,True,False,False
pca_57174,True,False,False
pca_56384,True,False,False
pca_339,True,False,False
pca_54909,True,False,False
pca_56452,True,False,False
pca_59034,True,False,False
pca_25866,True,False,False
pca_51657,True,False,False
pca_26466,True,False,False
pca_50963,True,False,False
pca_22705,True,False,False
pca_55860,True,False,False
pca_58276,True,False,False
pca_58419,True,False,False
pca_58397,True,False,False
pca_33026,True,False,False
pca_56430,True,False,False
pca_30466,True,False,False
pca_58313,True,False,False
pca_59010,True,False,False
pca_2493,True,False,False
pca_55810,True,False,False
pca_53329,True,False,False
pca_56432,True,False,False
pca_2170,True,False,False
pca_41268,True,False,False
pca_55822,True,False,False
pca_57524,True,False,False
pca_55858,True,False,False
pca_55868,True,False,False
pca_57515,True,False,False
pca_53448,True,False,False
pca_51654,True,False,False
pca_58423,True,False,False
pca_55826,True,False,False
pca_57216,True,False,False
pca_59004,True,False,False
pca_58330,True,False,False
pca_26840,True,False,False
pca_54848,True,False,False
pca_2229,True,False,False
pca_56440,True,False,False
pca_51455,True,False,False
pca_55847,True,False,False
pca_30440,True,False,False
pca_59030,True,False,False
pca_26148,False,True,False
pca_55849,False,True,False
pca_58393,False,True,False
pca_26640,False,True,False
pca_59060,False,True,False
pca_57864,False,True,False
pca_53556,False,True,False
pca_57870,False,True,False
pca_57543,False,True,False
pca_58304,False,True,False
pca_57574,False,True,False
pca_55864,False,True,False
pca_56398,False,True,False
pca_57862,False,True,False
pca_58264,False,True,False
pca_58281,False,True,False
pca_54870,False,True,False
pca_57164,False,True,False
pca_54855,False,True,False
pca_58199,False,True,False
pca_56390,False,True,False
pca_15987,False,True,False
pca_3838,False,True,False
pca_55841,False,True,False
pca_57570,False,False,True
pca_58363,False,False,True
pca_30460,False,False,True
pca_22925,False,False,True
pca_57529,False,False,True
pca_54916,False,False,True
pca_58301,False,False,True
pca_56382,False,False,True
pca_53314,False,False,True
pca_55862,False,False,True
pca_54867,False,False,True
pca_55853,False,False,True
pca_56428,False,False,True
pca_54077,False,False,True
pca_57547,False,False,True
pca_58401,False,False,True
pca_58227,False,False,True
pca_54851,False,False,True
pca_58797,False,False,True
pca_33762,False,False,True
pca_55807,False,False,True
pca_58991,False,False,True
pca_3287,False,False,True
pca_53458,False,False,True
